prompt,generated_text,predicted_token,accepted_predictions,correct_prediction,language
"Idiom:
Bak skyene er himmelen alltid","Idiom:
Bak skyene er himmelen alltid blå er en norsk sang",blå,['blå'],True,nob
"Idiom:
Be for sin syke","Idiom:
Be for sin syke mor: Uttry",mor,['mor'],True,nob
"Idiom:
Berget fødte en","Idiom:
Berget fødte en mus på bussen til B",mus,['mus'],True,nob
"Idiom:
Bestemme hvor skapet skal","Idiom:
Bestemme hvor skapet skal stå, å sitte på",stå,['stå'],True,nob
"Idiom:
Betale alt på ett","Idiom:
Betale alt på ett sted – én faktura i",sted,['brett'],False,nob
"Idiom:
Bli møtt med en kald","Idiom:
Bli møtt med en kald skulder.
See Also","skulder.
See",['skulder'],False,nob
"Idiom:
Blod, svette og","Idiom:
Blod, svette og tårer: - En gang",tårer,['tårer'],True,nob
"Idiom:
Blodet fryser til","Idiom:
Blodet fryser til is i årene deres. Dere",is,['is'],True,nob
"Idiom:
Blåse noen av","Idiom:
Blåse noen av banen
- Å blåse","banen
",['banen'],False,nob
"Idiom:
Brenne sitt lys i begge","Idiom:
Brenne sitt lys i begge ender: Å være så",ender,['ender'],True,nob
"Idiom:
Brent barn skyr","Idiom:
Brent barn skyr ilden - du lærer",ilden,['ilden'],True,nob
"Idiom:
Brød og sirkus til","Idiom:
Brød og sirkus til massene - del 1",massene,['folket'],False,nob
"Idiom:
Bøye seg i","Idiom:
Bøye seg i støvet — Bøye",støvet,['støvet'],True,nob
"Idiom:
Créme de la","Idiom:
Créme de la créme
French:","créme
French",['créme'],False,nob
"Idiom:
Dag ut og dag","Idiom:
Dag ut og dag inn er det den samme",inn,['inn'],True,nob
"Idiom:
Dagen er ennå","Idiom:
Dagen er ennå ung men nå skal du",ung,['ung'],True,nob
"Idiom:
Den dag i","Idiom:
Den dag i dag er det noe av",dag,['dag'],True,nob
"Idiom:
Den enes brød er den andres","Idiom:
Den enes brød er den andres død. Når noens inntekt ø",død,['død'],True,nob
"Idiom:
Den er giftig som en","Idiom:
Den er giftig som en hugorm i månesk",hugorm,['slange'],False,nob
"Idiom:
Den er god som","Idiom:
Den er god som sut med gummid",sut,['gull'],False,nob
"Idiom:
Den skal tidlig krøkes som god krok skal","Idiom:
Den skal tidlig krøkes som god krok skal bli.",bli,['bli'],True,nob
"Idiom:
Den som er med på leken må også tåle","Idiom:
Den som er med på leken må også tåle steken.",steken,['steken'],True,nob
"Idiom:
Den som graver en grav for andre, skal selv falle i","Idiom:
Den som graver en grav for andre, skal selv falle i den;",den,['den'],True,nob
"Idiom:
Den som lever får","Idiom:
Den som lever får se - Det man inte",se,['se'],True,nob
"Idiom:
Den som sover, synder","Idiom:
Den som sover, synder ikke.",ikke,['ikke'],True,nob
"Idiom:
Der fikk du noe å tygge","Idiom:
Der fikk du noe å tygge på!",på,['på'],True,nob
"Idiom:
Der ligger hunden","Idiom:
Der ligger hunden begravet
Udtrykket","begravet
Udtrykket",['begravet'],False,nob
"Idiom:
Derom strides de","Idiom:
Derom strides de lærde. Noen mener at",lærde,['lærde'],True,nob
"Idiom:
Det ene med det","Idiom:
Det ene med det andre:
Dagen etter:
A","andre:
Dagen",['andre'],False,nob
"Idiom:
Det er alfa og","Idiom:
Det er alfa og omega at bruge god",omega,['omega'],True,nob
"Idiom:
Det er bare en dråpe i","Idiom:
Det er bare en dråpe i havet på denne jord,",havet,['havet'],True,nob
"Idiom:
Det er bare rett og","Idiom:
Det er bare rett og rimlig at eg ikke",rimlig,['rimelig'],False,nob
"Idiom:
Det er den blinde som fører den","Idiom:
Det er den blinde som fører den halte, og dén",halte,['blinde'],False,nob
"Idiom:
Det er den rake","Idiom:
Det er den rake motsetningen av slik nordmenn",motsetningen,['motsetning'],False,nob
"Idiom:
Det er det verste jeg har","Idiom:
Det er det verste jeg har hørt!",hørt,['hørt'],True,nob
"Idiom:
Det er en dårlig fugl som skiter i eget","Idiom:
Det er en dårlig fugl som skiter i eget rede. Det kan være",rede,['reir'],False,nob
"Idiom:
Det er en røst i","Idiom:
Det er en røst i dette landet som påk",dette,['ørkenen'],False,nob
"Idiom:
Det er en saga","Idiom:
Det er en saga blott. Den er",blott,['blott'],True,nob
"Idiom:
Det er en smal","Idiom:
Det er en smal ting at lære, Hvordan",ting,"['sak', 'sak']",False,nob
"Idiom:
Det er et ekko fra","Idiom:
Det er et ekko fra et tidligere år.
Det kan",et,['fortiden'],False,nob
"Idiom:
Det er et helvete på","Idiom:
Det er et helvete på jord - i en stor",jord,['jord'],True,nob
"Idiom:
Det er et plaster på","Idiom:
Det er et plaster på såret at vi får",såret,['såret'],True,nob
"Idiom:
Det er et skår i","Idiom:
Det er et skår i gleden med hensyn til mine",gleden,['gleden'],True,nob
"Idiom:
Det er et tveegget","Idiom:
Det er et tveegget sverd som også skaper",sverd,['sverd'],True,nob
"Idiom:
Det er gjort på et","Idiom:
Det er gjort på et par strakser å lese",par,['blunk'],False,nob
"Idiom:
Det er hipp som","Idiom:
Det er hipp som happ. Alt går ut",happ,['happ'],True,nob
"Idiom:
Det er ikke en dans på","Idiom:
Det er ikke en dans på roser å få en god",roser,['roser'],True,nob
"Idiom:
Det er ikke tvil i min","Idiom:
Det er ikke tvil i min sjel om at når vi",sjel,['sjel'],True,nob
"Idiom:
Det er ingen sak med den pølsa som er for","Idiom:
Det er ingen sak med den pølsa som er for lang. Men det er",lang,['lang'],True,nob
"Idiom:
Det er meg en sann","Idiom:
Det er meg en sann ære å invitere Deres Maj",ære,['fornøyelse'],False,nob
"Idiom:
Det er meg revnende","Idiom:
Det er meg revnende likegyldig hva dere",likegyldig,['likegyldig'],True,nob
"Idiom:
Det er som falt ned fra","Idiom:
Det er som falt ned fra et tre og kom til",et,['oven'],False,nob
"Idiom:
Det er som å se maling","Idiom:
Det er som å se maling tørke.
Det er som å","tørke.
Det",['tørke'],False,nob
"Idiom:
Det er til å ta og føle","Idiom:
Det er til å ta og føle på.",på,"['på', 'på']",True,nob
"Idiom:
Det er tøffere enn","Idiom:
Det er tøffere enn noen sinne å være",noen,['toget'],False,nob
"Idiom:
Det er verre enn","Idiom:
Det er verre enn jeg kunne frykte.
Jeg",jeg,['verst'],False,nob
"Idiom:
Det får tiden","Idiom:
Det får tiden vise om det jeg har",vise,['vise'],True,nob
"Idiom:
Det gjør ikke noe fra eller","Idiom:
Det gjør ikke noe fra eller til. Det er ikke noe",til,['til'],True,nob
"Idiom:
Det har rent mye vann i havet","Idiom:
Det har rent mye vann i havet siden sist Lana del",siden,['siden'],True,nob
"Idiom:
Det henger ikke på","Idiom:
Det henger ikke på greip.
Fagutt","greip.
Fagutt",['greip'],False,nob
"Idiom:
Det ligner ikke","Idiom:
Det ligner ikke rigtigt noget: Den slags",rigtigt,['grisen'],False,nob
"Idiom:
Det raker deg","Idiom:
Det raker deg ikke.
Idiom:
Det","ikke.
Idiom:
Det",['ikke'],False,nob
"Idiom:
Det regner i bøtter og","Idiom:
Det regner i bøtter og spann! - D",spann,['spann'],True,nob
"Idiom:
Det regner katter og","Idiom:
Det regner katter og hester ute: Idi",hester,['hunder'],False,nob
"Idiom:
Det skal sterk rygg til å bære gode","Idiom:
Det skal sterk rygg til å bære gode dager. (Rogalands Avis",dager,['dager'],True,nob
"Idiom:
Det skal være sikkert og","Idiom:
Det skal være sikkert og vist. I de danske",vist,['visst'],False,nob
"Idiom:
Det som kommer lett, går","Idiom:
Det som kommer lett, går lett.",lett,['lett'],True,nob
"Idiom:
Det strider mot all","Idiom:
Det strider mot all sunn fornuft å snakke om",sunn,['fornuft'],False,nob
"Idiom:
Det står skrevet i","Idiom:
Det står skrevet i Matteusevangel",Matteusevangel,['stjernene'],False,nob
"Idiom:
Det var rene ord for","Idiom:
Det var rene ord for pengene. Der fikk du",pengene,['pengene'],True,nob
"Idiom:
Det var så snørr og tårer","Idiom:
Det var så snørr og tårer rant nedover kinnene",rant,['rant'],True,nob
"Idiom:
Dra dit pepperen","Idiom:
Dra dit pepperen gror!
1)","gror!
1",['gror'],False,nob
"Idiom:
Dra seg selv opp etter","Idiom:
Dra seg selv opp etter håret, eller dra seg",håret,['håret'],True,nob
"Idiom:
Drive noen fra skanse til","Idiom:
Drive noen fra skanse til skanse – til noe",skanse,['skanse'],True,nob
"Idiom:
Drive noen fra","Idiom:
Drive noen fra skanse til skanse",skanse,['vettet'],False,nob
"Idiom:
Dømme noen nord og","Idiom:
Dømme noen nord og ned: dømme en person",ned,['ned'],True,nob
"Idiom:
En fugl i hånden er bedre enn ti på","Idiom:
En fugl i hånden er bedre enn ti på taket.",taket,['taket'],True,nob
"Idiom:
En kamp på liv og","Idiom:
En kamp på liv og død som finner sted på",død,['død'],True,nob
"Idiom:
En skjebne verre enn","Idiom:
En skjebne verre enn døden (I et intervju med",døden,['døden'],True,nob
"Idiom:
En svale gjør ingen","Idiom:
En svale gjør ingen sommer, ei heller en katt",sommer,['sommer'],True,nob
"Idiom:
En ulv i","Idiom:
En ulv i fåreklær – en",fåreklær,['fåreklær'],True,nob
"Idiom:
Enhver er sin egen lykkes","Idiom:
Enhver er sin egen lykkes smed.",smed,['smed'],True,nob
"Idiom:
Enhver fugl synger med sitt","Idiom:
Enhver fugl synger med sitt nebb.",nebb,['nebb'],True,nob
"Idiom:
Eplet faller ikke langt fra","Idiom:
Eplet faller ikke langt fra stammen; man har",stammen,['stammen'],True,nob
"Idiom:
Er det ikke det ene så er det det","Idiom:
Er det ikke det ene så er det det andre.
så, slik","andre.
så",['andre'],False,nob
"Idiom:
Et bilde sier mer enn tusen","Idiom:
Et bilde sier mer enn tusen ord. I tillegg til å",ord,['ord'],True,nob
"Idiom:
Et langt lerret å","Idiom:
Et langt lerret å bleke:
Jeg vil","bleke:
Jeg",['bleke'],False,nob
"Idiom:
Et menneske av kjøtt og","Idiom:
Et menneske av kjøtt og blod har et navn, en",blod,['blod'],True,nob
"Idiom:
Et skritt i riktig","Idiom:
Et skritt i riktig retning:
Adressa","retning:
Adressa",['retning'],False,nob
"Idiom:
Et strå til","Idiom:
Et strå til at være hel på. At",at,['stakken'],False,nob
"Idiom:
Et øye på hver","Idiom:
Et øye på hver finger og vel så det,",finger,['finger'],True,nob
"Idiom:
Falle mellom to","Idiom:
Falle mellom to stoler. Jeg hadde ikke",stoler,['stoler'],True,nob
"Idiom:
Familiens sorte","Idiom:
Familiens sorte får er den yngste av",får,['får'],True,nob
"Idiom:
Fanden og hans","Idiom:
Fanden og hans oldemor
De syv","oldemor
De",['oldemor'],False,nob
"Idiom:
Femte hjul på","Idiom:
Femte hjul på vognen
Little","vognen
Little",['vogna'],False,nob
"Idiom:
Fiske i rørt","Idiom:
Fiske i rørt vann: Når man prøver",vann,['vann'],True,nob
"Idiom:
For godt til å være","Idiom:
For godt til å være sant! En idiom",sant,['sant'],True,nob
"Idiom:
Forsvinne som et olja","Idiom:
Forsvinne som et olja lyn. Det er veldig",lyn,['lyn'],True,nob
"Idiom:
Fra den ene dagen til den","Idiom:
Fra den ene dagen til den neste, fikk hun ikke",neste,['andre'],False,nob
"Idiom:
Fram og tilbake er like","Idiom:
Fram og tilbake er like langt! Du kan snu",langt,['langt'],True,nob
"Idiom:
Få et slag under","Idiom:
Få et slag under beltestedet: bli",beltestedet,['beltestedet'],True,nob
"Idiom:
Få hjertet i","Idiom:
Få hjertet i halsen:",halsen,['halsen'],True,nob
"Idiom:
Få nissen med på","Idiom:
Få nissen med på laget: Gi ansatte og",laget,['lasset'],False,nob
"Idiom:
Få så hatten","Idiom:
Få så hatten passer = få virkelig gjennomgå",passer,['passer'],True,nob
"Idiom:
Få så ørene","Idiom:
Få så ørene flagrer! Få så",flagrer,['flagrer'],True,nob
"Idiom:
Få vind i","Idiom:
Få vind i seilene; la seg",seilene,['seilene'],True,nob
"Idiom:
Gammel vane er vond å","Idiom:
Gammel vane er vond å vende.",vende,['vende'],True,nob
"Idiom:
Gape kjevene av","Idiom:
Gape kjevene av ledd - om folk som",ledd,['ledd'],True,nob
"Idiom:
Gape over for","Idiom:
Gape over for mye.
Én idé","mye.
Én",['mye'],False,nob
"Idiom:
Gi avskjed på grått","Idiom:
Gi avskjed på grått papir I overført betydning:
F",papir,['papir'],True,nob
"Idiom:
Gi noen blod på","Idiom:
Gi noen blod på tann.
Begynne å","tann.
Begynne",['tann'],False,nob
"Idiom:
Gir man fanden lillefingeren tar han hele","Idiom:
Gir man fanden lillefingeren tar han hele hånda.
Det er aldri","hånda.
Det",['hånda'],False,nob
"Idiom:
Gjengjelde godt med","Idiom:
Gjengjelde godt med ondt. Lage vanskelig",ondt,['ondt'],True,nob
"Idiom:
Gjengjelde ondt med","Idiom:
Gjengjelde ondt med godt, eller ikke?
Tar",godt,['godt'],True,nob
"Idiom:
Gjøre et helhjertet","Idiom:
Gjøre et helhjertet forsøk på å utrette",forsøk,['forsøk'],True,nob
"Idiom:
Gjøre sine hoser","Idiom:
Gjøre sine hoser grønne.
Gjør deres ho","grønne.
Gjør",['grønne'],False,nob
"Idiom:
Gjøre vann til","Idiom:
Gjøre vann til vin (spansk,",vin,['vin'],True,nob
"Idiom:
Glimre med sitt","Idiom:
Glimre med sitt fravær betyr vel rett og",fravær,['fravær'],True,nob
"Idiom:
Gresset er alltid grønnere på den andre","Idiom:
Gresset er alltid grønnere på den andre siden av gjerdet.
T",siden,['siden'],True,nob
"Idiom:
Gripe etter","Idiom:
Gripe etter:",,['halmstrå'],False,nob
"Idiom:
Grønn av","Idiom:
Grønn av sjalusi / grønn",sjalusi,['misunnelse'],False,nob
"Idiom:
Gå for lut og kaldt","Idiom:
Gå for lut og kaldt vann.",vann,['vann'],True,nob
"Idiom:
Gå fra sans og","Idiom:
Gå fra sans og samling – gå fra vett",samling,['samling'],True,nob
"Idiom:
Gå fra vondt til","Idiom:
Gå fra vondt til verre: fra en dårlig",verre,['verre'],True,nob
"Idiom:
Gå gjennom ild og","Idiom:
Gå gjennom ild og vann for noen - Å",vann,['vann'],True,nob
"Idiom:
Gå med livet i","Idiom:
Gå med livet i hænderne",hænderne,['hendene'],False,nob
"Idiom:
Gå over bekken etter","Idiom:
Gå over bekken etter vann!",vann,['vann'],True,nob
"Idiom:
Gå over stokk og","Idiom:
Gå over stokk og stein: - Dette er",stein,['stein'],True,nob
"Idiom:
Gå på med krum","Idiom:
Gå på med krum hals!
Synonymer","hals!
Synonymer",['hals'],False,nob
"Idiom:
Ha alt hva hjertet","Idiom:
Ha alt hva hjertet begjærer av mat",begjærer,['begjærer'],True,nob
"Idiom:
Ha begge beina godt planta på","Idiom:
Ha begge beina godt planta på jorda, i praksis.
E",jorda,['jorda'],True,nob
"Idiom:
Ha blod på","Idiom:
Ha blod på tann ha et ønske om",tann,['hendene'],False,nob
"Idiom:
Ha det hett rundt","Idiom:
Ha det hett rundt ørene. Noe som skaper",ørene,['ørene'],True,nob
"Idiom:
Ha det som fisken i","Idiom:
Ha det som fisken i vann? Eller: å",vann,['vannet'],False,nob
"Idiom:
Ha en finger med i","Idiom:
Ha en finger med i spillet, spille inn, trekke",spillet,['spillet'],True,nob
"Idiom:
Ha en fot i begge","Idiom:
Ha en fot i begge leire.",leire,['leire'],True,nob
"Idiom:
Ha en knute på","Idiom:
Ha en knute på tråden: Å krang",tråden,['tråden'],True,nob
"Idiom:
Ha en skrue","Idiom:
Ha en skrue løs = Nøtter,",løs,['løs'],True,nob
"Idiom:
Ha et ess i","Idiom:
Ha et ess i ermet, eller å være",ermet,['ermet'],True,nob
"Idiom:
Ha et øye på hver","Idiom:
Ha et øye på hver finger.
:  ","finger.
",['finger'],False,nob
"Idiom:
Ha fanden i","Idiom:
Ha fanden i vold.",vold,['hælene'],False,nob
"Idiom:
Ha fem tommeltotter på hver","Idiom:
Ha fem tommeltotter på hver av hendene. Eller;",av,['hånd'],False,nob
"Idiom:
Ha gullhår i","Idiom:
Ha gullhår i ræva!
(Det","ræva!
(Det",['ræva'],False,nob
"Idiom:
Ha lite kjøtt på","Idiom:
Ha lite kjøtt på bena, ha lite kunnskap",bena,['beina'],False,nob
"Idiom:
Ha mange baller i","Idiom:
Ha mange baller i lufta
Jeg holder på","lufta
Jeg",['luften'],False,nob
"Idiom:
Ha mange jern i","Idiom:
Ha mange jern i ilden / Ha jern",ilden,['ilden'],True,nob
"Idiom:
Ha mange år på","Idiom:
Ha mange år på baken:
Verbet","baken:
Verbet",['baken'],False,nob
"Idiom:
Ha noen i sin hule","Idiom:
Ha noen i sin hule hånd. Være på topp",hånd,['hånd'],True,nob
"Idiom:
Ha sett sine beste","Idiom:
Ha sett sine beste dager: Locación",dager,['dager'],True,nob
"Idiom:
Ha sine meningers","Idiom:
Ha sine meningers mot.
Punktum:
L","mot.
Punktum:
L",['mot'],False,nob
"Idiom:
Ha stått opp med det gale beinet","Idiom:
Ha stått opp med det gale beinet først.",først,['først'],True,nob
"Idiom:
Ha stått opp på feil","Idiom:
Ha stått opp på feil fot? Det kan du",fot,['bein'],False,nob
"Idiom:
Ha øyne i","Idiom:
Ha øyne i nakken: Å være",nakken,['nakken'],True,nob
"Idiom:
Han er sin far opp av","Idiom:
Han er sin far opp av dage.
En mann av få","dage.
En",['dage'],False,nob
"Idiom:
Han er tørr bak","Idiom:
Han er tørr bak øra enda.
- Han",øra,['ørene'],False,nob
"Idiom:
Hans dager er","Idiom:
Hans dager er talte (uttrykk for",talte,['talte'],True,nob
"Idiom:
Har man sagt A, må man si","Idiom:
Har man sagt A, må man si B. Har man først sagt",B,['B'],True,nob
"Idiom:
Henge i en tynn","Idiom:
Henge i en tynn tråd.
Substantiv","tråd.
Substantiv",['tråd'],False,nob
"Idiom:
Her er det ingen slinger i","Idiom:
Her er det ingen slinger i den verbale valsen.",den,['valsen'],False,nob
"Idiom:
Herren gir, og herren","Idiom:
Herren gir, og herren tar, sa musa,",tar,['tar'],True,nob
"Idiom:
Holde hodet over","Idiom:
Holde hodet over vann. – At man har",vann,['vann'],True,nob
"Idiom:
Holde noe tett til","Idiom:
Holde noe tett til brystet, en hemmelighet.",brystet,['brystet'],True,nob
"Idiom:
Hoppe etter","Idiom:
Hoppe etter Wirkola er et",Wirkola,['Wirkola'],True,nob
"Idiom:
Hovmod står for","Idiom:
Hovmod står for fall...",fall,['fall'],True,nob
"Idiom:
Hva i all verdens land og","Idiom:
Hva i all verdens land og rike er det Battle",rike,['riker'],False,nob
"Idiom:
Hva kom først, høna eller","Idiom:
Hva kom først, høna eller egget? For å",egget,['egget'],True,nob
"Idiom:
Hverken fugl eller","Idiom:
Hverken fugl eller fisk
Enten fugl eller","fisk
Enten",['fisk'],False,nob
"Idiom:
Hvor intet er, har keiseren tapt sin","Idiom:
Hvor intet er, har keiseren tapt sin rett, heter det i",rett,['rett'],True,nob
"Idiom:
Høre en knappenål","Idiom:
Høre en knappenål falle
Tekst:
Før","falle
Tekst:
Før",['falle'],False,nob
"Idiom:
Høre etter med et halvt","Idiom:
Høre etter med et halvt øre, å høre etter.",øre,['øre'],True,nob
"Idiom:
Høyre hånd vet ikke hva den venstre","Idiom:
Høyre hånd vet ikke hva den venstre gjør, og venstre hånd vet",gjør,['gjør'],True,nob
"Idiom:
I den syvende","Idiom:
I den syvende og sidste afdeling af Danmarks",og,['himmel'],False,nob
"Idiom:
I det vide og det","Idiom:
I det vide og det brede på kryss og tvers",brede,['brede'],True,nob
"Idiom:
I grevens","Idiom:
I grevens tid: Lige i sidste",tid,['tid'],True,nob
"Idiom:
I seng med","Idiom:
I seng med fienden?
Can","fienden?
Can",['fienden'],False,nob
"Idiom:
I sju lange og sju","Idiom:
I sju lange og sju breie ",breie,['brede'],False,nob
"Idiom:
Ikke den skarpeste kniven i","Idiom:
Ikke den skarpeste kniven i skoffen (eg",skoffen,['skuffen'],False,nob
"Idiom:
Ikke gjøre en flue","Idiom:
Ikke gjøre en flue fortred: Dette uttry",fortred,['fortred'],True,nob
"Idiom:
Ikke ha mer enn tiden og","Idiom:
Ikke ha mer enn tiden og veien som man ikke kunne",veien,['veien'],True,nob
"Idiom:
Ikke ha smakt hverken vått eller","Idiom:
Ikke ha smakt hverken vått eller tørt.
: No ha","tørt.
",['tørt'],False,nob
"Idiom:
Ikke kunne svare på stående","Idiom:
Ikke kunne svare på stående fot = Ikke kunne svare",fot,['fot'],True,nob
"Idiom:
Ikke la noe gå upåaktet","Idiom:
Ikke la noe gå upåaktet hen!
Infinitiv","hen!
Infinitiv",['hen'],False,nob
"Idiom:
Ikke lee på et","Idiom:
Ikke lee på et øyenbryn =",øyenbryn,['øyelokk'],False,nob
"Idiom:
Ikke legge to pinner i","Idiom:
Ikke legge to pinner i kors - ikke gjøre mer",kors,['kors'],True,nob
"Idiom:
Ikke se skogen for bare","Idiom:
Ikke se skogen for bare trær: Ikke vær for",trær,['trær'],True,nob
"Idiom:
Ikke suge noe av eget","Idiom:
Ikke suge noe av eget bryst.
Figuren:
K","bryst.
Figuren:
K",['bryst'],False,nob
"Idiom:
Ikke ta noe for god","Idiom:
Ikke ta noe for god fisk!
Neither take","fisk!
Neither",['fisk'],False,nob
"Idiom:
Ikke ta sorgene på","Idiom:
Ikke ta sorgene på forskudd!",forskudd,['forskudd'],True,nob
"Idiom:
Ikke tåle dagens","Idiom:
Ikke tåle dagens lys.
Identification","lys.
Identification",['lys'],False,nob
"Idiom:
Ikke vite sin arme","Idiom:
Ikke vite sin arme råd:
betyr å","råd:
betyr",['råd'],False,nob
"Idiom:
Ikke være bare fryd og","Idiom:
Ikke være bare fryd og gammen, men en bal",gammen,['gammen'],True,nob
"Idiom:
Ikke være høy i","Idiom:
Ikke være høy i hatten (være ar",hatten,['hatten'],True,nob
"Idiom:
Ikke være verdt fem","Idiom:
Ikke være verdt fem flate øre (slang",flate,['øre'],False,nob
"Idiom:
Ikke være verdt to sure","Idiom:
Ikke være verdt to sure sild.
DET KAN","sild.
DET",['sild'],False,nob
"Idiom:
Ingen blir profet i eget","Idiom:
Ingen blir profet i eget land.
Johann Wolf","land.
Johann",['land'],False,nob
"Idiom:
Ingen nevnt, ingen","Idiom:
Ingen nevnt, ingen glemt. Om en og",glemt,['glemt'],True,nob
"Idiom:
Inn det ene øret og ut av det","Idiom:
Inn det ene øret og ut av det andre.
Idiom:
I","andre.
Idiom:
I",['andre'],False,nob
"Idiom:
Intet nytt under","Idiom:
Intet nytt under solen - Et uttrykk som",solen,['solen'],True,nob
"Idiom:
Jeg er klar som en","Idiom:
Jeg er klar som en eggeplomme!",eggeplomme,['egg'],False,nob
"Idiom:
Jeg er klar som et","Idiom:
Jeg er klar som et ubefruktet egg",ubefruktet,['egg'],False,nob
"Idiom:
Jeg er lammet av","Idiom:
Jeg er lammet av sorg.
Det er min skyld","sorg.
Det",['skrekk'],False,nob
"Idiom:
Jeg gir meg ende","Idiom:
Jeg gir meg ende over av alt tuller",over,['over'],True,nob
"Idiom:
Kaste gode penger etter","Idiom:
Kaste gode penger etter dårlige penger
""Kaste",dårlige,['dårlige'],True,nob
"Idiom:
Kaste noen ut på dypt","Idiom:
Kaste noen ut på dypt vann - For å gi",vann,['vann'],True,nob
"Idiom:
Kaste perler for","Idiom:
Kaste perler for svin? - Hva",svin,"['svin', 'svin']",True,nob
"Idiom:
Kaste stein i","Idiom:
Kaste stein i glasshus
Preposition","glasshus
Preposition",['glasshus'],False,nob
"Idiom:
Kaste stein når man sitter i","Idiom:
Kaste stein når man sitter i glasshus

Idi","glasshus

Idi",['glasshus'],False,nob
"Idiom:
Kjempe for en god","Idiom:
Kjempe for en god sak ved å slåss",sak,['sak'],True,nob
"Idiom:
Kjenne hvor skoen","Idiom:
Kjenne hvor skoen trykker
: kjenne problemet","trykker
",['trykker'],False,nob
"Idiom:
Kjenne lusa på","Idiom:
Kjenne lusa på gangen
I denne leksjonen","gangen
I",['gangen'],False,nob
"Idiom:
Kloke er de som tar imot","Idiom:
Kloke er de som tar imot råd; enda klokere",råd,['råd'],True,nob
"Idiom:
Koke suppe på en","Idiom:
Koke suppe på en spiker. Man prøver",spiker,['spiker'],True,nob
"Idiom:
Komme fra det med","Idiom:
Komme fra det med skindet på næ",skindet,['livet'],False,nob
"Idiom:
Komme inn i en ond","Idiom:
Komme inn i en ond sirkel / I en",sirkel,['sirkel'],True,nob
"Idiom:
Komme listende på","Idiom:
Komme listende på sokkelesten. Sm",sokkelesten,['tå'],False,nob
"Idiom:
Komme med eder og","Idiom:
Komme med eder og forbandelser:
Jeg","forbandelser:
Jeg",['galle'],False,nob
"Idiom:
Komme noen i","Idiom:
Komme noen i forkjøpet: å være",forkjøpet,['forkjøpet'],True,nob
"Idiom:
Komme som en tyv om","Idiom:
Komme som en tyv om natten. Vi kan forestille oss",natten,['natten'],True,nob
"Idiom:
Komme som julekvelden på","Idiom:
Komme som julekvelden på kjerringa! Det å",kjerringa,['kjerringa'],True,nob
"Idiom:
Komme som manna fra","Idiom:
Komme som manna fra Himmelen: «",Himmelen,['himmelen'],False,nob
"Idiom:
Koste det hvite ut av","Idiom:
Koste det hvite ut av øya:
En uttrykks","øya:
En",['øyet'],False,nob
"Idiom:
Kua glemmer at hun har vært","Idiom:
Kua glemmer at hun har vært kalv.
: K","kalv.
",['kalv'],False,nob
"Idiom:
La noen steke i sitt eget","Idiom:
La noen steke i sitt eget fett.",fett,['fett'],True,nob
"Idiom:
Lage ris til egen","Idiom:
Lage ris til egen bak.",bak,['bak'],True,nob
"Idiom:
Le seg glugg i","Idiom:
Le seg glugg i hjel
Tenke som","hjel
Tenke",['hjel'],False,nob
"Idiom:
Legge hodet på","Idiom:
Legge hodet på en annens skulder:",en,['blokka'],False,nob
"Idiom:
Legge øret til","Idiom:
Legge øret til et tre | Legge",et,['jorda'],False,nob
"Idiom:
Lete både vidt og","Idiom:
Lete både vidt og bredt
Uttrykket har","bredt
Uttrykket",['bredt'],False,nob
"Idiom:
Lete etter en nål i en","Idiom:
Lete etter en nål i en høystakk
Salong","høystakk
Salong",['høystakk'],False,nob
"Idiom:
Lete etter nåla i","Idiom:
Lete etter nåla i høystakken: Let",høystakken,['høystakken'],True,nob
"Idiom:
Leve fra hånd til","Idiom:
Leve fra hånd til mund!
En av de","mund!
En",['munn'],False,nob
"Idiom:
Leve på luft og","Idiom:
Leve på luft og kjærlighet.
Imperativ","kjærlighet.
Imperativ",['kjærlighet'],False,nob
"Idiom:
Like som to dråper","Idiom:
Like som to dråper vann, en mann som har",vann,['vann'],True,nob
"Idiom:
Listig som en","Idiom:
Listig som en slange: Slang",slange,['slange'],True,nob
"Idiom:
Love gull og grønne","Idiom:
Love gull og grønne skoger
I tillegg til","skoger
I",['skoger'],False,nob
"Idiom:
Lur som en","Idiom:
Lur som en rev.
Lav som en","rev.
Lav",['rev'],False,nob
"Idiom:
Lure en opp i","Idiom:
Lure en opp i stry
Være i forkant","stry
Være",['stry'],False,nob
"Idiom:
Lure noen trill","Idiom:
Lure noen trill rundt er det klassiske uttrykk",rundt,['rundt'],True,nob
"Idiom:
Lykken står den kjekke","Idiom:
Lykken står den kjekke bi.",bi,['bi'],True,nob
"Idiom:
Lyve så sterkt som en hest kan","Idiom:
Lyve så sterkt som en hest kan springe eller en kam",springe,['renne'],False,nob
"Idiom:
Lære å krype før man lærer å","Idiom:
Lære å krype før man lærer å gå.
vært i","gå.
vært",['gå'],False,nob
"Idiom:
Løpe fra sin egen","Idiom:
Løpe fra sin egen skyld:
Om du løper","skyld:
Om",['skygge'],False,nob
"Idiom:
Løpe hals over","Idiom:
Løpe hals over hode    ",hode,['hode'],True,nob
"Idiom:
Løse den gordiske","Idiom:
Løse den gordiske knute, eller skjære",knute,['knute'],True,nob
"Idiom:
Magen blir mett før","Idiom:
Magen blir mett før øynene  er et",øynene,['øynene'],True,nob
